date,price,volume,value
23-Oct-15 00:52,11.46,636,7288.56
23-Oct-15 00:51,12.22,326,3983.72
23-Oct-15 00:50,12.66,777,9836.82
23-Oct-15 00:49,11.22,425,4768.50
23-Oct-15 00:48,9.76,874,8530.24
23-Oct-15 00:47,12.72,761,9679.92
23-Oct-15 00:46,12.08,963,11633.04
23-Oct-15 00:45,11.61,466,5410.26
23-Oct-15 00:44,12.35,943,11646.05
23-Oct-15 00:43,9.45,127,1200.15
23-Oct-15 00:42,12.32,243,2993.76
23-Oct-15 00:41,10.40,198,2059.20
23-Oct-15 00:40,12.13,373,4524.49
23-Oct-15 00:39,11.79,315,3713.85
23-Oct-15 00:38,13.96,991,13834.36
23-Oct-15 00:37,12.19,697,8496.43
23-Oct-15 00:36,10.20,260,2652.00
23-Oct-15 00:35,11.99,661,7925.39
23-Oct-15 00:34,9.20,703,6467.60
23-Oct-15 00:33,10.24,831,8509.44
23-Oct-15 00:32,14.78,570,8424.60
23-Oct-15 00:31,12.34,846,10439.64
23-Oct-15 00:30,11.11,290,3221.90
23-Oct-15 00:29,9.94,965,9592.10
23-Oct-15 00:28,10.67,34,362.78
23-Oct-15 00:27,11.40,587,6691.80
23-Oct-15 00:26,14.83,975,14459.25
23-Oct-15 00:25,10.41,452,4705.32
23-Oct-15 00:24,13.91,650,9041.50
23-Oct-15 00:23,11.88,550,6534.00
23-Oct-15 00:22,11.81,209,2468.29
23-Oct-15 00:21,12.35,537,6631.95
23-Oct-15 00:20,11.54,186,2146.44
23-Oct-15 00:19,12.54,637,7987.98
23-Oct-15 00:18,14.93,951,14198.43
23-Oct-15 00:17,11.56,258,2982.48
23-Oct-15 00:16,14.22,874,12428.28
23-Oct-15 00:15,9.63,297,2860.11
23-Oct-15 00:14,14.49,980,14200.20
23-Oct-15 00:13,12.86,149,1916.14
23-Oct-15 00:12,10.06,914,9194.84
23-Oct-15 00:11,12.55,617,7743.35
23-Oct-15 00:10,12.98,995,12915.10
23-Oct-15 00:09,14.29,328,4687.12
23-Oct-15 00:08,10.17,776,7891.92
23-Oct-15 00:07,14.32,830,11885.60
23-Oct-15 00:06,12.36,907,11210.52
23-Oct-15 00:05,14.90,812,12098.80
23-Oct-15 00:04,14.26,94,1340.44
23-Oct-15 00:03,9.87,608,6000.96
23-Oct-15 00:02,9.93,350,3475.50
23-Oct-15 00:01,14.15,10,141.50
23-Oct-15 00:00,12.40,967,11990.80
22-Oct-15 23:59,13.46,369,4966.74
22-Oct-15 23:58,12.82,768,9845.76
22-Oct-15 23:57,9.21,18,165.78
22-Oct-15 23:56,12.35,468,5779.80
22-Oct-15 23:55,11.96,169,2021.24
22-Oct-15 23:54,14.55,330,4801.50
22-Oct-15 23:53,9.03,729,6582.87
22-Oct-15 23:52,13.01,731,9510.31
22-Oct-15 23:51,12.07,608,7338.56
22-Oct-15 23:50,14.66,18,263.88
22-Oct-15 23:49,9.45,727,6870.15
22-Oct-15 23:48,9.33,262,2444.46
22-Oct-15 23:47,14.52,929,13489.08
22-Oct-15 23:46,14.08,329,4632.32
22-Oct-15 23:45,13.45,788,10598.60
22-Oct-15 23:44,10.86,30,325.80
22-Oct-15 23:43,10.56,117,1235.52
22-Oct-15 23:42,11.53,782,9016.46
22-Oct-15 23:41,10.30,180,1854.00
22-Oct-15 23:40,13.63,972,13248.36
22-Oct-15 23:39,9.91,598,5926.18
22-Oct-15 23:38,14.56,811,11808.16
22-Oct-15 23:37,10.52,163,1714.76
22-Oct-15 23:36,10.00,695,6950.00
22-Oct-15 23:35,10.61,341,3618.01
22-Oct-15 23:34,11.87,267,3169.29
22-Oct-15 23:33,10.37,288,2986.56
22-Oct-15 23:32,9.87,172,1697.64
22-Oct-15 23:31,14.15,555,7853.25
22-Oct-15 23:30,11.14,519,5781.66
22-Oct-15 23:29,11.73,101,1184.73
22-Oct-15 23:28,12.90,440,5676.00
22-Oct-15 23:27,9.17,596,5465.32
22-Oct-15 23:26,10.91,950,10364.50
22-Oct-15 23:25,13.62,439,5979.18
22-Oct-15 23:24,12.42,906,11252.52
22-Oct-15 23:23,12.18,259,3154.62
22-Oct-15 23:22,11.46,267,3059.82
22-Oct-15 23:21,11.80,531,6265.80
22-Oct-15 23:20,13.90,448,6227.20
22-Oct-15 23:19,14.21,281,3993.01
22-Oct-15 23:18,10.02,587,5881.74
22-Oct-15 23:17,10.61,697,7395.17
22-Oct-15 23:16,11.51,302,3476.02
22-Oct-15 23:15,11.29,241,2720.89
22-Oct-15 23:14,11.98,548,6565.04
22-Oct-15 23:13,13.80,251,3463.80
22-Oct-15 23:12,11.05,778,8596.90
22-Oct-15 23:11,10.33,860,8883.80
22-Oct-15 23:10,14.40,404,5817.60
22-Oct-15 23:09,13.85,799,11066.15
22-Oct-15 23:08,13.44,753,10120.32
22-Oct-15 23:07,13.35,906,12095.10
22-Oct-15 23:06,12.92,528,6821.76
22-Oct-15 23:05,10.07,339,3413.73
22-Oct-15 23:04,9.62,567,5454.54
22-Oct-15 23:03,10.72,83,889.76
22-Oct-15 23:02,14.33,307,4399.31
22-Oct-15 23:01,13.87,960,13315.20
22-Oct-15 23:00,11.38,133,1513.54
22-Oct-15 22:59,11.93,939,11202.27
22-Oct-15 22:58,9.01,247,2225.47
22-Oct-15 22:57,10.27,544,5586.88
22-Oct-15 22:56,14.63,25,365.75
22-Oct-15 22:55,14.91,366,5457.06
22-Oct-15 22:54,13.60,72,979.20
22-Oct-15 22:53,11.47,866,9933.02
22-Oct-15 22:52,14.25,389,5543.25
22-Oct-15 22:51,14.19,95,1348.05
22-Oct-15 22:50,13.76,423,5820.48
22-Oct-15 22:49,11.68,493,5758.24
22-Oct-15 22:48,13.93,435,6059.55
22-Oct-15 22:47,11.42,803,9170.26
22-Oct-15 22:46,10.46,555,5805.30
22-Oct-15 22:45,14.08,282,3970.56
22-Oct-15 22:44,14.44,743,10728.92
22-Oct-15 22:43,12.61,7,88.27
22-Oct-15 22:42,9.47,845,8002.15
22-Oct-15 22:41,14.91,884,13180.44
22-Oct-15 22:40,9.48,559,5299.32
22-Oct-15 22:39,10.00,965,9650.00
22-Oct-15 22:38,13.62,684,9316.08
22-Oct-15 22:37,13.80,44,607.20
22-Oct-15 22:36,12.20,494,6026.80
22-Oct-15 22:35,13.62,980,13347.60
22-Oct-15 22:34,12.28,182,2234.96
22-Oct-15 22:33,11.52,496,5713.92
22-Oct-15 22:32,9.07,630,5714.10
22-Oct-15 22:31,10.78,295,3180.10
22-Oct-15 22:30,10.93,664,7257.52
22-Oct-15 22:29,9.32,667,6216.44
22-Oct-15 22:28,13.17,14,184.38
22-Oct-15 22:27,10.99,797,8759.03
22-Oct-15 22:26,12.75,174,2218.50
22-Oct-15 22:25,13.03,178,2319.34
22-Oct-15 22:24,14.27,560,7991.20
22-Oct-15 22:23,10.48,114,1194.72
22-Oct-15 22:22,12.39,571,7074.69
22-Oct-15 22:21,11.67,338,3944.46
22-Oct-15 22:20,12.18,749,9122.82
22-Oct-15 22:19,11.08,515,5706.20
22-Oct-15 22:18,14.29,235,3358.15
22-Oct-15 22:17,9.95,254,2527.30
22-Oct-15 22:16,9.48,932,8835.36
22-Oct-15 22:15,13.45,414,5568.30
22-Oct-15 22:14,10.80,960,10368.00
22-Oct-15 22:13,11.83,121,1431.43
22-Oct-15 22:12,14.84,24,356.16
22-Oct-15 22:11,9.92,466,4622.72
22-Oct-15 22:10,13.42,859,11527.78
22-Oct-15 22:09,10.73,526,5643.98
22-Oct-15 22:08,11.85,807,9562.95
22-Oct-15 22:07,10.39,667,6930.13
22-Oct-15 22:06,10.71,661,7079.31
22-Oct-15 22:05,14.41,153,2204.73
22-Oct-15 22:04,12.23,634,7753.82
22-Oct-15 22:03,9.84,856,8423.04
22-Oct-15 22:02,10.46,612,6401.52
22-Oct-15 22:01,9.49,271,2571.79
22-Oct-15 22:00,14.71,720,10591.20
22-Oct-15 21:59,11.91,815,9706.65
22-Oct-15 21:58,10.89,576,6272.64
22-Oct-15 21:57,10.68,846,9035.28
22-Oct-15 21:56,13.58,452,6138.16
22-Oct-15 21:55,14.44,168,2425.92
22-Oct-15 21:54,14.88,534,7945.92
22-Oct-15 21:53,9.30,836,7774.80
22-Oct-15 21:52,9.54,882,8414.28
22-Oct-15 21:51,11.96,79,944.84
22-Oct-15 21:50,11.18,884,9883.12
22-Oct-15 21:49,13.85,92,1274.20
22-Oct-15 21:48,12.58,28,352.24
22-Oct-15 21:47,13.31,956,12724.36
22-Oct-15 21:46,12.93,143,1848.99
22-Oct-15 21:45,11.53,451,5200.03
22-Oct-15 21:44,9.90,575,5692.50
22-Oct-15 21:43,14.44,952,13746.88
22-Oct-15 21:42,9.57,441,4220.37
22-Oct-15 21:41,12.12,849,10289.88
22-Oct-15 21:40,10.71,381,4080.51
22-Oct-15 21:39,9.02,656,5917.12
22-Oct-15 21:38,11.69,627,7329.63
22-Oct-15 21:37,11.86,813,9642.18
22-Oct-15 21:36,11.18,762,8519.16
22-Oct-15 21:35,12.92,5,64.60
22-Oct-15 21:34,9.55,171,1633.05
22-Oct-15 21:33,14.65,360,5274.00
22-Oct-15 21:32,11.93,809,9651.37
22-Oct-15 21:31,11.77,772,9086.44
22-Oct-15 21:30,11.67,656,7655.52
22-Oct-15 21:29,12.92,300,3876.00
22-Oct-15 21:28,12.59,876,11028.84
22-Oct-15 21:27,14.88,280,4166.40
22-Oct-15 21:26,14.04,482,6767.28
22-Oct-15 21:25,13.55,136,1842.80
22-Oct-15 21:24,10.99,687,7550.13
22-Oct-15 21:23,9.71,487,4728.77
22-Oct-15 21:22,11.25,968,10890.00
22-Oct-15 21:21,9.68,761,7366.48
22-Oct-15 21:20,10.76,229,2464.04
22-Oct-15 21:19,9.47,98,928.06
22-Oct-15 21:18,13.12,650,8528.00
22-Oct-15 21:17,11.95,164,1959.80
22-Oct-15 21:16,12.82,60,769.20
22-Oct-15 21:15,12.97,457,5927.29
22-Oct-15 21:14,13.52,182,2460.64
22-Oct-15 21:13,9.38,921,8638.98
22-Oct-15 21:12,12.86,404,5195.44
22-Oct-15 21:11,11.50,53,609.50
22-Oct-15 21:10,11.98,431,5163.38
22-Oct-15 21:09,11.57,108,1249.56
22-Oct-15 21:08,10.41,651,6776.91
22-Oct-15 21:07,12.67,615,7792.05
22-Oct-15 21:06,12.47,986,12295.42
22-Oct-15 21:05,9.90,384,3801.60
22-Oct-15 21:04,12.81,61,781.41
22-Oct-15 21:03,10.37,215,2229.55
22-Oct-15 21:02,10.99,53,582.47
22-Oct-15 21:01,13.76,905,12452.80
22-Oct-15 21:00,9.61,58,557.38
22-Oct-15 20:59,9.53,966,9205.98
22-Oct-15 20:58,12.12,550,6666.00
22-Oct-15 20:57,14.43,422,6089.46
22-Oct-15 20:56,13.69,735,10062.15
22-Oct-15 20:55,9.79,527,5159.33
22-Oct-15 20:54,11.26,817,9199.42
22-Oct-15 20:53,10.89,571,6218.19
22-Oct-15 20:52,10.74,553,5939.22
22-Oct-15 20:51,10.26,794,8146.44
22-Oct-15 20:50,14.40,513,7387.20
22-Oct-15 20:49,11.46,986,11299.56
22-Oct-15 20:48,13.33,238,3172.54
22-Oct-15 20:47,10.13,808,8185.04
22-Oct-15 20:46,10.08,706,7116.48
22-Oct-15 20:45,13.92,992,13808.64
22-Oct-15 20:44,12.56,884,11103.04
22-Oct-15 20:43,12.19,254,3096.26
22-Oct-15 20:42,11.94,390,4656.60
22-Oct-15 20:41,13.10,104,1362.40
22-Oct-15 20:40,13.10,253,3314.30
22-Oct-15 20:39,12.39,355,4398.45
22-Oct-15 20:38,10.21,571,5829.91
22-Oct-15 20:37,13.44,532,7150.08
22-Oct-15 20:36,13.30,872,11597.60
22-Oct-15 20:35,11.31,778,8799.18
22-Oct-15 20:34,9.28,974,9038.72
22-Oct-15 20:33,12.81,75,960.75
22-Oct-15 20:32,14.48,141,2041.68
22-Oct-15 20:31,13.84,535,7404.40
22-Oct-15 20:30,13.53,342,4627.26
22-Oct-15 20:29,13.38,627,8389.26
22-Oct-15 20:28,12.69,18,228.42
22-Oct-15 20:27,9.24,475,4389.00
22-Oct-15 20:26,11.31,932,10540.92
22-Oct-15 20:25,9.61,274,2633.14
22-Oct-15 20:24,9.38,535,5018.30
22-Oct-15 20:23,13.09,993,12998.37
22-Oct-15 20:22,10.39,222,2306.58
22-Oct-15 20:21,12.62,392,4947.04
22-Oct-15 20:20,12.21,91,1111.11
22-Oct-15 20:19,9.52,325,3094.00
22-Oct-15 20:18,11.50,204,2346.00
22-Oct-15 20:17,12.22,952,11633.44
22-Oct-15 20:16,9.25,947,8759.75
22-Oct-15 20:15,10.70,49,524.30
22-Oct-15 20:14,10.60,289,3063.40
22-Oct-15 20:13,9.68,215,2081.20
22-Oct-15 20:12,14.53,338,4911.14
22-Oct-15 20:11,11.07,584,6464.88
22-Oct-15 20:10,12.71,606,7702.26
22-Oct-15 20:09,13.97,835,11664.95
22-Oct-15 20:08,10.29,362,3724.98
22-Oct-15 20:07,14.54,496,7211.84
22-Oct-15 20:06,11.79,698,8229.42
22-Oct-15 20:05,14.03,958,13440.74
22-Oct-15 20:04,13.42,484,6495.28
22-Oct-15 20:03,10.07,986,9929.02
22-Oct-15 20:02,14.31,629,9000.99
22-Oct-15 20:01,11.50,324,3726.00
22-Oct-15 20:00,11.49,239,2746.11
22-Oct-15 19:59,14.79,4,59.16
22-Oct-15 19:58,10.74,78,837.72
22-Oct-15 19:57,12.12,161,1951.32
22-Oct-15 19:56,10.48,926,9704.48
22-Oct-15 19:55,9.98,537,5359.26
22-Oct-15 19:54,12.46,840,10466.40
22-Oct-15 19:53,11.41,293,3343.13
22-Oct-15 19:52,11.38,912,10378.56
22-Oct-15 19:51,11.22,717,8044.74
22-Oct-15 19:50,11.31,531,6005.61
22-Oct-15 19:49,9.38,435,4080.30
22-Oct-15 19:48,10.74,735,7893.90
22-Oct-15 19:47,11.28,118,1331.04
22-Oct-15 19:46,11.43,880,10058.40
22-Oct-15 19:45,9.93,494,4905.42
22-Oct-15 19:44,11.88,994,11808.72
22-Oct-15 19:43,10.30,55,566.50
22-Oct-15 19:42,13.86,37,512.82
22-Oct-15 19:41,12.86,669,8603.34
22-Oct-15 19:40,14.41,459,6614.19
22-Oct-15 19:39,11.39,486,5535.54
22-Oct-15 19:38,14.35,865,12412.75
22-Oct-15 19:37,10.27,752,7723.04
22-Oct-15 19:36,14.10,967,13634.70
22-Oct-15 19:35,11.09,512,5678.08
22-Oct-15 19:34,14.93,849,12675.57
22-Oct-15 19:33,9.92,27,267.84
22-Oct-15 19:32,9.13,122,1113.86
22-Oct-15 19:31,10.69,675,7215.75
22-Oct-15 19:30,12.10,587,7102.70
22-Oct-15 19:29,10.95,968,10599.60
22-Oct-15 19:28,11.25,793,8921.25
22-Oct-15 19:27,11.64,857,9975.48
22-Oct-15 19:26,13.78,896,12346.88
22-Oct-15 19:25,10.56,145,1531.20
22-Oct-15 19:24,9.70,619,6004.30
22-Oct-15 19:23,11.54,388,4477.52
22-Oct-15 19:22,9.39,111,1042.29
22-Oct-15 19:21,10.45,517,5402.65
22-Oct-15 19:20,13.69,106,1451.14
22-Oct-15 19:19,9.63,735,7078.05
22-Oct-15 19:18,13.86,982,13610.52
22-Oct-15 19:17,13.41,537,7201.17
22-Oct-15 19:16,11.71,125,1463.75
22-Oct-15 19:15,10.64,211,2245.04
22-Oct-15 19:14,14.71,379,5575.09
22-Oct-15 19:13,10.20,250,2550.00
22-Oct-15 19:12,13.26,815,10806.90
22-Oct-15 19:11,10.37,866,8980.42
22-Oct-15 19:10,9.40,986,9268.40
22-Oct-15 19:09,13.72,992,13610.24
22-Oct-15 19:08,14.89,885,13177.65
22-Oct-15 19:07,14.57,997,14526.29
22-Oct-15 19:06,13.38,7,93.66
22-Oct-15 19:05,13.29,493,6551.97
22-Oct-15 19:04,12.59,907,11419.13
22-Oct-15 19:03,9.47,443,4195.21
22-Oct-15 19:02,14.45,861,12441.45
22-Oct-15 19:01,10.41,173,1800.93
22-Oct-15 19:00,9.43,24,226.32
22-Oct-15 18:59,10.30,82,844.60
22-Oct-15 18:58,12.84,886,11376.24
22-Oct-15 18:57,10.43,646,6737.78
22-Oct-15 18:56,10.09,441,4449.69
22-Oct-15 18:55,12.53,135,1691.55
22-Oct-15 18:54,13.85,37,512.45
22-Oct-15 18:53,9.67,417,4032.39
22-Oct-15 18:52,11.02,137,1509.74
22-Oct-15 18:51,9.38,868,8141.84
22-Oct-15 18:50,12.32,583,7182.56
22-Oct-15 18:49,14.99,384,5756.16
22-Oct-15 18:48,10.35,552,5713.20
22-Oct-15 18:47,14.42,287,4138.54
22-Oct-15 18:46,13.23,215,2844.45
22-Oct-15 18:45,13.67,137,1872.79
22-Oct-15 18:44,11.78,697,8210.66
22-Oct-15 18:43,10.71,241,2581.11
22-Oct-15 18:42,10.55,738,7785.90
22-Oct-15 18:41,12.61,858,10819.38
22-Oct-15 18:40,13.75,849,11673.75
22-Oct-15 18:39,9.35,919,8592.65
22-Oct-15 18:38,12.73,176,2240.48
22-Oct-15 18:37,14.89,822,12239.58
22-Oct-15 18:36,12.99,853,11080.47
22-Oct-15 18:35,10.42,754,7856.68
22-Oct-15 18:34,10.68,868,9270.24
22-Oct-15 18:33,12.61,894,11273.34
22-Oct-15 18:32,14.43,219,3160.17
22-Oct-15 18:31,14.12,524,7398.88
22-Oct-15 18:30,9.24,972,8981.28
22-Oct-15 18:29,12.44,435,5411.40
22-Oct-15 18:28,12.04,826,9945.04
22-Oct-15 18:27,12.02,243,2920.86
22-Oct-15 18:26,12.72,365,4642.80
22-Oct-15 18:25,9.54,194,1850.76
22-Oct-15 18:24,10.71,421,4508.91
22-Oct-15 18:23,11.88,272,3231.36
